RUNNO,TRNO,R#,O#,P#,CropCode,MODEL,EXNAME,TNAM,CultivarCode,WSTA,WYEAR,SoilProfileID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CropCodeST
1,1,1,0,1,MZ,MZCER048,TOUCAN13,W1F123C434               ,MZ990001,WEATHERS,2024,US02126390,        +048.96,        -100.79,        0,2024001,2024135,2024151,2024235,2024310,2024310,2024,-99,8322,1837,1837,6547,2799,0.240014195,765,109.356804,0.220779598,2.52811384,-99.0000000,-99,-99,-99,-99,-99,0,0,447,926,243,683,391,14254,387,2,122,0,126,29,30,106,94,22,11.1055679,-99,-99,-99,-99,-99,-99,-99,-99,0,29845,29845,-99,-99,226629,226629,955.906250,7.48699188,27.6842480,11.7686987,34.2600098,-99.0000000,6.11110926,2.59785986,7.56266356,-99.0000000,68.2121964,66.0467300,15.0573769,14.5793648,175,23.6982841,10.4799976,17.2919941,13.7092495,434.000000,300.600098,707.120483,464.216980,242.903839,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN10,W1F123C434               ,MZ990003,WEATHERS,2022,US02126388,        +048.96,        -100.96,        0,2022001,2022135,2022151,2022199,2022249,2022249,2022,-99,8229,3955,3955,4291,5393,0.218187392,1813,258.961121,0.480644822,1.05636585,-99.0000000,-99,-99,-99,-99,-99,0,0,459,763,146,617,395,11657,383,2,122,0,109,16,23,76,95,67,7.53270817,-99,-99,-99,-99,-99,-99,-99,-99,0,29899,29899,-99,-99,227484,227484,718.828125,4.45872402,37.4548340,14.0642834,56.5542450,-99.0000000,18.0018177,6.75967932,27.1815186,-99.0000000,67.4494095,75.4938354,32.4180336,36.2844048,114,25.6666660,12.7517500,21.5342102,15.1136112,434.000000,219.700027,585.086914,440.853882,145.503281,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN26,W1F123C434               ,MZ990002,WEATHERS,2025,US02126378,        +048.96,        -101.79,        0,2025001,2025135,2025151,2025214,2025300,2025300,2025,-99,7706,3903,3903,3843,4551,0.431903005,904,129.104401,0.506533980,2.00471258,-99.0000000,-99,-99,-99,-99,-99,0,0,498,902,206,696,450,12555,494,2,122,0,119,24,13,68,86,56,5.73857641,-99,-99,-99,-99,-99,-99,-99,-99,0,20975,20975,-99,-99,159098,159098,556.171875,5.94544697,18.9331207,11.8310633,37.4030113,-99.0000000,9.58967876,5.99246645,18.9447289,-99.0000000,63.1621475,64.7544708,31.9918041,32.7983208,165,23.5981808,10.8393898,17.0369701,13.9589224,434.000000,407.000092,651.317810,445.297882,206.020370,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN32,W1F123C434               ,MZ990003,WEATHERS,2022,US02126370,        +048.96,        -102.46,        0,2022001,2022135,2022150,2022199,2022247,2022247,2022,-99,8124,3654,3654,4489,5260,0.207501426,1761,251.541824,0.449725240,1.17394388,-99.0000000,-99,-99,-99,-99,-99,0,0,419,776,154,622,350,8599,430,2,122,0,104,7,19,44,89,60,3.37715435,-99,-99,-99,-99,-99,-99,-99,-99,0,20117,20117,-99,-99,152445,152445,363.546875,3.33012629,39.3044319,13.8616257,52.6394691,-99.0000000,17.6777916,6.23448563,23.6754341,-99.0000000,66.5920258,78.1175690,29.9508190,35.1346169,112,26.1321507,12.7785721,21.9875011,15.1513834,434.000000,206.700027,586.094849,433.088959,154.337189,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN41,W1F123C434               ,MZ990003,WEATHERS,2025,US02126387,        +048.96,        -101.04,        0,2025001,2025135,2025150,2025196,2025253,2025253,2025,-99,7442,2418,2418,5050,3341,0.226958871,1065,152.181625,0.324866384,1.43420660,-99.0000000,-99,-99,-99,-99,-99,0,0,344,796,156,639,294,11614,444,2,122,0,95,25,35,72,76,36,4.14379215,-99,-99,-99,-99,-99,-99,-99,-99,0,27404,27404,-99,-99,207485,207485,661.015625,5.20983028,29.0598297,13.7144880,47.5768967,-99.0000000,9.44162369,4.45587730,15.4578733,-99.0000000,61.0018234,78.3391876,19.8196716,25.4526310,118,25.2135582,12.2567768,19.7135582,15.0357151,434.000000,256.100006,542.654053,387.718903,156.425140,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN34,W1F123C434               ,MZ990002,WEATHERS,2021,US02126371,        +048.96,        -102.38,        0,2021001,2021135,2021150,2021203,2021268,2021268,2021,-99,9401,3819,3819,5631,4660,0.391901523,975,139.215530,0.406239659,2.28961277,-99.0000000,-99,-99,-99,-99,-99,0,0,250,918,250,668,206,10471,428,2,122,0,126,18,14,68,96,49,3.72715926,-99,-99,-99,-99,-99,-99,-99,-99,0,22137,22137,-99,-99,167845,167845,562.812500,5.68027639,46.6326218,14.2495403,37.5877266,-99.0000000,18.9434528,5.78855515,15.2691689,-99.0000000,77.0584869,74.6121902,31.3032780,30.3095245,133,27.4691734,13.4496269,20.3022575,14.7194414,434.000000,201.599991,659.750122,410.819824,250.111847,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN18,W1F123C434               ,MZ990001,WEATHERS,2024,US02126366,        +048.96,        -102.79,        0,2024001,2024135,2024152,2024232,2024310,2024310,2024,-99,6582,1296,1296,5348,1804,0.260662973,497,71.0384674,0.196943238,2.36198211,-99.0000000,-99,-99,-99,-99,-99,0,0,381,945,236,709,330,10988,489,2,122,0,103,16,25,51,73,13,3.08191967,-99,-99,-99,-99,-99,-99,-99,-99,0,15789,15789,-99,-99,119573,119573,354.015625,5.34205866,25.4311199,9.21853828,27.9318256,-99.0000000,5.00772715,1.81525314,5.50014925,-99.0000000,53.9473381,63.8987885,10.6229506,12.5825243,175,24.2611408,10.6222849,17.4622841,13.7092495,434.000000,258.800049,713.950012,478.320435,235.629974,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN32,W1F123C434               ,MZ990002,WEATHERS,2022,US02126392,        +048.96,        -100.62,        0,2022001,2022135,2022152,2022217,2022297,2022297,2022,-99,8654,3727,3727,4958,5025,0.391660750,952,135.955063,0.430692971,1.53785717,-99.0000000,-99,-99,-99,-99,-99,0,0,520,860,211,649,465,16041,516,2,122,0,122,25,6,70,80,57,8.68911457,-99,-99,-99,-99,-99,-99,-99,-99,0,22496,22496,-99,-99,170468,170468,582.687500,4.45987177,30.6783943,12.3901215,40.9760475,-99.0000000,13.2116280,5.33579683,17.6463070,-99.0000000,70.9374924,70.9374924,30.5491810,30.5491810,162,22.6401196,10.3197536,18.6456757,14.0332766,434.000000,282.099976,698.489868,487.284088,211.205673,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN11,W1F123C434               ,MZ990003,WEATHERS,2022,US02126130,        +048.96,        -122.46,        0,2022001,2022135,2022155,2022217,2022280,2022280,2022,-99,16164,8736,8736,7460,11875,0.299837172,2913,416.203522,0.540427864,2.04962349,-99.0000000,-99,-99,-99,-99,-99,0,0,851,822,235,587,788,2661,146,2,122,0,201,90,16,266,182,144,22.0453053,-99,-99,-99,-99,-99,-99,-99,-99,0,27044,27044,-99,-99,244236,244236,3169.32812,23.9297466,72.5823746,26.9317036,68.8089600,-99.0000000,39.2276497,14.5554266,37.1882820,-99.0000000,132.492615,80.4184036,71.6065598,43.4626884,145,21.6462002,12.4510384,18.3799953,14.4446573,434.000000,222.700058,600.188538,366.449493,234.912704,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN26,W1F123C434               ,MZ990002,WEATHERS,2021,US02126378,        +048.96,        -101.79,        0,2021001,2021135,2021150,2021204,2021270,2021270,2021,-99,9055,3745,3745,5357,4646,0.405075103,925,132.075058,0.413600296,2.18810606,-99.0000000,-99,-99,-99,-99,-99,0,0,287,914,242,672,241,12446,413,2,122,0,121,23,15,71,91,50,5.98385715,-99,-99,-99,-99,-99,-99,-99,-99,0,20972,20972,-99,-99,159020,159020,591.671875,5.27498627,38.0289307,13.7918797,37.4052544,-99.0000000,15.7286844,5.70429134,15.4707327,-99.0000000,74.2187653,74.8321457,30.6967220,30.9504128,135,27.2785225,13.3444490,19.9170380,14.6748066,434.000000,238.100021,656.523254,415.605377,242.069977,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN02,W1F123C434               ,MZ990001,WEATHERS,2024,US02126392,        +048.96,        -100.62,        0,2024001,2024135,2024152,2024240,2024310,2024310,2024,-99,7001,1056,1056,6003,1932,0.180980995,584,83.3934937,0.150894433,2.32204676,-99.0000000,-99,-99,-99,-99,-99,0,0,505,909,222,687,449,15505,374,2,122,0,118,24,21,77,87,12,11.3922281,-99,-99,-99,-99,-99,-99,-99,-99,0,22484,22484,-99,-99,170335,170335,649.000000,4.68310165,20.3413143,10.0277061,31.5529785,-99.0000000,3.06798339,1.51243103,4.75898504,-99.0000000,57.3891907,59.3345871,8.65573788,8.94915295,175,22.7142811,10.0239983,17.2919941,13.7092495,434.000000,344.200043,698.213684,476.317596,221.896057,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN42,W1F123C434               ,MZ990002,WEATHERS,2024,US02126379,        +048.96,        -101.71,        0,2024001,2024135,2024151,2024214,2024286,2024286,2024,-99,10279,3977,3977,6345,5346,0.407590538,976,139.375061,0.386855572,2.19673538,-99.0000000,-99,-99,-99,-99,-99,0,0,435,886,226,661,376,11775,493,2,122,0,127,18,12,73,104,56,9.39589214,-99,-99,-99,-99,-99,-99,-99,-99,0,22125,22125,-99,-99,167532,167532,617.734375,6.01313829,35.7536507,15.3966589,45.5321693,-99.0000000,13.8330393,5.95694685,17.6163349,-99.0000000,84.2555542,80.9384079,32.5983620,31.3149605,151,25.2662239,11.9006624,18.6940327,14.3018484,434.000000,287.500092,667.623901,442.521545,225.756378,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN06,W1F123C434               ,MZ990001,WEATHERS,2024,US02126129,        +048.96,        -122.54,        0,2024001,2024135,2024160,2024281,2024316,2024316,2024,-99,5244,0,0,5292,409,0.00000000,0,0.00000000,0.00000000,2.84303164,-99.0000000,-99,-99,-99,-99,-99,0,0,1366,844,231,613,1300,1169,123,2,122,0,183,40,41,213,114,0,20.6377850,-99,-99,-99,-99,-99,-99,-99,-99,0,23851,23851,-99,-99,212628,212628,2449.03125,28.3742428,7.36872625,8.84709358,22.6707401,-99.0000000,0.00000000,0.00000000,0.00000000,-99.0000000,42.9801979,28.6534653,0.00000000,0.00000000,181,17.8220959,10.0552483,15.5480700,13.5591040,434.000000,711.599792,592.690002,361.410553,231.293015,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN22,W1F123C434               ,MZ990002,WEATHERS,2022,US02126367,        +048.96,        -102.71,        0,2022001,2022135,2022150,2022212,2022285,2022285,2022,-99,8095,3006,3006,5128,3897,0.440233439,683,97.5570602,0.371373802,2.02462459,-99.0000000,-99,-99,-99,-99,-99,0,0,446,878,249,628,361,2152,98,2,122,0,115,13,4,41,79,46,5.79329777,-99,-99,-99,-99,-99,-99,-99,-99,0,6257,6257,-99,-99,52674,52674,281.757812,5.19382763,34.6097298,11.7170458,32.4550171,-99.0000000,12.8516436,4.35089493,12.0515327,-99.0000000,66.3542404,70.3931961,24.6393452,26.1391296,150,25.0320053,11.7020016,19.8446617,14.3258591,434.000000,233.900040,690.892334,441.898773,249.428848,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN35,W1F123C434               ,MZ990001,WEATHERS,2021,US02126379,        +048.96,        -101.71,        0,2021001,2021135,2021149,2021217,2021298,2021298,2021,-99,7702,2237,2237,5524,3016,0.348846734,641,91.6086044,0.290456563,2.14889479,-99.0000000,-99,-99,-99,-99,-99,0,0,396,970,264,706,345,14368,493,2,122,0,119,29,20,80,82,30,5.77822065,-99,-99,-99,-99,-99,-99,-99,-99,0,22119,22119,-99,-99,167554,167554,663.234375,7.31252193,22.1568413,10.7593918,29.1578960,-99.0000000,6.43555593,3.12511444,8.46904373,-99.0000000,63.1288567,64.7203445,18.3360653,18.7983189,163,25.5454006,11.9693260,18.3472424,14.0085325,434.000000,347.600128,715.813782,451.675476,264.138428,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN05,W1F123C434               ,MZ990002,WEATHERS,2024,US02126387,        +048.96,        -101.04,        0,2024001,2024135,2024151,2024214,2024286,2024286,2024,-99,11386,4669,4669,6761,6247,0.409145713,1141,163.005280,0.410037488,2.23679590,-99.0000000,-99,-99,-99,-99,-99,0,0,435,887,235,652,378,12485,509,2,122,0,140,22,10,90,117,67,4.25554037,-99,-99,-99,-99,-99,-99,-99,-99,0,27389,27389,-99,-99,207372,207372,806.765625,6.63658524,39.6019096,17.0495052,48.5030022,-99.0000000,16.2399940,6.99168015,19.8901653,-99.0000000,93.3242035,81.3253784,38.2704926,33.3499985,151,25.2662239,11.9006624,18.6940327,14.3018484,434.000000,287.500092,667.793701,433.774719,234.739136,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN20,W1F123C434               ,MZ990002,WEATHERS,2025,US02126393,        +048.96,        -100.54,        0,2025001,2025135,2025151,2025215,2025308,2025308,2025,-99,7927,4633,4633,3330,5515,0.474897385,976,139.365097,0.584440053,1.71746111,-99.0000000,-99,-99,-99,-99,-99,0,0,424,898,202,696,381,14188,419,2,122,0,121,33,12,83,91,67,5.51955271,-99,-99,-99,-99,-99,-99,-99,-99,0,25825,25825,-99,-99,195693,195693,723.281250,6.27108860,23.3629608,12.0180216,39.2904358,-99.0000000,13.6545801,7.02398300,22.9634590,-99.0000000,64.9758606,65.5128479,37.9754105,38.2892570,173,22.6167564,10.1809254,16.5225410,13.7593136,434.000000,339.300079,659.597290,457.842316,201.755325,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN28,W1F123C434               ,MZ990001,WEATHERS,2022,US02126381,        +048.96,        -101.54,        0,2022001,2022135,2022151,2022233,2022297,2022297,2022,-99,6273,1185,1185,5139,1782,0.198510587,597,85.3059921,0.188980967,1.90084410,-99.0000000,-99,-99,-99,-99,-99,0,0,512,874,230,643,448,13476,490,2,122,0,119,18,14,64,82,17,7.09258032,-99,-99,-99,-99,-99,-99,-99,-99,0,20484,20484,-99,-99,155158,155158,514.953125,5.10462666,24.3688240,8.94718361,27.2345886,-99.0000000,4.60372877,1.69029105,5.14512539,-99.0000000,51.4142342,52.7103920,9.71311474,9.95798302,162,23.5666714,10.7592564,18.6456757,14.0332766,434.000000,257.400055,701.062683,470.747375,230.315079,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN07,W1F123C434               ,MZ990002,WEATHERS,2024,US02126129,        +048.96,        -122.54,        0,2024001,2024135,2024160,2024244,2024316,2024316,2024,-99,9304,2235,2235,7120,5342,0.120196380,1859,265.578033,0.240157753,2.77746701,-99.0000000,-99,-99,-99,-99,-99,0,0,1366,834,222,611,1300,1170,123,2,122,0,153,45,48,209,105,41,21.5186501,-99,-99,-99,-99,-99,-99,-99,-99,0,23846,23846,-99,-99,212198,212198,2491.90625,27.6027794,13.0752249,15.9737730,41.8588028,-99.0000000,3.14081025,3.83707309,10.0549364,-99.0000000,76.2649765,60.8125954,18.3196716,14.6078434,181,17.8220959,10.0552483,15.5480700,13.5591040,434.000000,711.599792,582.475220,360.244141,222.278870,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN33,W1F123C434               ,MZ990001,WEATHERS,2025,US02126382,        +048.96,        -101.46,        0,2025001,2025135,2025150,2025239,2025310,2025310,2025,-99,5561,828,828,4793,1467,0.168770820,491,70.1249619,0.148963079,1.76814544,-99.0000000,-99,-99,-99,-99,-99,0,0,456,914,221,692,407,13268,489,2,122,0,106,23,29,66,67,8,5.21262121,-99,-99,-99,-99,-99,-99,-99,-99,0,19198,19198,-99,-99,145898,145898,505.468750,5.76338291,15.1291285,8.37199116,25.1460590,-99.0000000,2.25244832,1.24643517,3.74378443,-99.0000000,45.5858002,52.4666786,6.78688526,7.81132078,175,22.9954243,10.3719988,16.4028549,13.7092495,434.000000,367.600006,664.294495,443.127808,221.166580,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN00,W1F123C434               ,MZ990003,WEATHERS,2022,US02126390,        +048.96,        -100.79,        0,2022001,2022135,2022151,2022199,2022249,2022249,2022,-99,8243,3957,3957,4303,5389,0.218163595,1814,259.110474,0.480067819,1.06108427,-99.0000000,-99,-99,-99,-99,-99,0,0,459,763,146,617,395,11580,384,2,122,0,109,16,22,74,95,66,7.46699810,-99,-99,-99,-99,-99,-99,-99,-99,0,29872,29872,-99,-99,226773,226773,693.906250,4.53446484,37.5173874,14.0905199,56.5592575,-99.0000000,18.0109215,6.76441669,27.1523266,-99.0000000,67.5620575,75.6199188,32.4344254,36.3027534,114,25.6666660,12.7517500,21.5342102,15.1136112,434.000000,219.700027,584.972839,440.513428,145.733368,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN30,W1F123C434               ,MZ990001,WEATHERS,2025,US02126370,        +048.96,        -102.46,        0,2025001,2025135,2025151,2025239,2025310,2025310,2025,-99,5936,1001,1001,4993,1857,0.167027056,599,85.5802689,0.168568403,2.01609731,-99.0000000,-99,-99,-99,-99,-99,0,0,508,910,231,678,463,10396,496,2,122,0,113,17,23,58,69,10,4.03442526,-99,-99,-99,-99,-99,-99,-99,-99,0,20110,20110,-99,-99,152789,152789,416.171875,5.77210760,14.2722845,8.88282013,25.6564484,-99.0000000,2.40682888,1.49796808,4.32661486,-99.0000000,48.6544495,52.5295830,8.20491791,8.85840702,175,22.6885719,10.1102858,16.7217083,13.7092495,434.000000,415.899963,668.238525,436.879883,231.358704,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN20,W1F123C434               ,MZ990003,WEATHERS,2024,US02126366,        +048.96,        -102.79,        0,2024001,2024135,2024152,2024200,2024246,2024246,2024,-99,9023,4584,4584,4460,6722,0.213282868,2149,307.037262,0.508054376,1.33953977,-99.0000000,-99,-99,-99,-99,-99,0,0,331,793,166,627,286,7960,415,2,122,0,110,8,10,39,95,76,2.97671103,-99,-99,-99,-99,-99,-99,-99,-99,0,15798,15798,-99,-99,119511,119511,284.257812,3.23664975,42.7209511,16.1577530,54.4508781,-99.0000000,21.7045422,8.20900822,27.6639786,-99.0000000,73.9562759,82.0242386,37.5737686,41.6727257,111,26.2270203,12.6720734,20.6693707,15.1699619,434.000000,211.200027,558.410950,393.848267,165.702850,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN20,W1F123C434               ,MZ990002,WEATHERS,2025,US02126376,        +048.96,        -101.96,        0,2025001,2025135,2025151,2025214,2025300,2025300,2025,-99,7772,3931,3931,3882,4588,0.432606131,909,129.825317,0.505831659,2.00239730,-99.0000000,-99,-99,-99,-99,-99,0,0,498,902,207,695,450,12707,502,2,122,0,119,25,14,72,87,56,5.29714584,-99,-99,-99,-99,-99,-99,-99,-99,0,22812,22812,-99,-99,172718,172718,594.312500,6.67162848,19.0963135,11.9234867,37.5472984,-99.0000000,9.65847492,6.03062391,18.9905567,-99.0000000,63.7065697,65.3126221,32.2213097,33.0336151,165,23.5981808,10.8393898,17.0369701,13.9589224,434.000000,407.000092,651.839661,444.842712,206.997620,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN17,W1F123C434               ,MZ990003,WEATHERS,2022,US02126365,        +048.96,        -102.88,        0,2022001,2022135,2022150,2022199,2022247,2022247,2022,-99,8237,3630,3630,4623,5560,0.204107806,1778,254.050018,0.440683335,0.992398322,-99.0000000,-99,-99,-99,-99,-99,0,0,394,799,145,654,332,7855,416,2,122,0,98,6,16,33,87,60,2.81978130,-99,-99,-99,-99,-99,-99,-99,-99,0,14985,14985,-99,-99,113288,113288,239.375000,2.69382048,40.9375916,13.7452784,56.6805344,-99.0000000,18.0417519,6.05773067,24.9798794,-99.0000000,67.5134659,84.0473709,29.7540989,37.0408173,112,26.4187469,12.8901796,21.9875011,15.1513834,434.000000,201.199982,599.234314,455.092316,145.316956,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN20,W1F123C434               ,MZ990003,WEATHERS,2021,US02126366,        +048.96,        -102.79,        0,2021001,2021135,2021151,2021192,2021233,2021233,2021,-99,6959,1683,1683,5307,2938,0.183461905,917,131.032089,0.241801813,1.68924761,-99.0000000,-99,-99,-99,-99,-99,0,0,224,807,192,615,186,8510,484,2,122,0,88,10,30,40,66,24,3.26578641,-99,-99,-99,-99,-99,-99,-99,-99,0,15796,15796,-99,-99,119484,119484,297.320312,3.24863529,40.6497917,12.7393246,36.3039207,-99.0000000,9.83060741,3.08083510,8.77961636,-99.0000000,57.0429840,79.0823212,13.7950821,19.1250000,98,28.5908222,14.6306124,21.9632721,15.3906546,434.000000,171.199997,546.280457,354.951447,191.694016,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN19,W1F123C434               ,MZ990002,WEATHERS,2023,US02126366,        +048.96,        -102.79,        0,2023001,2023135,2023145,2023206,2023273,2023273,2023,-99,7912,3065,3065,4889,3718,0.423858196,723,103.309479,0.387392968,2.03200793,-99.0000000,-99,-99,-99,-99,-99,0,0,335,866,232,634,278,9458,485,2,122,0,116,8,9,45,81,46,4.28554726,-99,-99,-99,-99,-99,-99,-99,-99,0,15797,15797,-99,-99,119645,119645,295.109375,4.29645967,44.7785950,12.1195650,34.0992584,-99.0000000,17.3457813,4.69472790,13.2089520,-99.0000000,64.8555679,68.2101593,25.1229515,26.4224129,138,26.8855019,13.3123159,19.8224621,14.6069288,434.000000,176.700027,652.859985,421.730194,232.039612,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN15,W1F123C434               ,MZ990001,WEATHERS,2025,US02126365,        +048.96,        -102.88,        0,2025001,2025135,2025151,2025239,2025310,2025310,2025,-99,5705,1046,1046,4713,1908,0.174779251,599,85.5341415,0.183428094,1.94613743,-99.0000000,-99,-99,-99,-99,-99,0,0,477,915,227,688,433,10263,485,2,122,0,107,15,18,41,65,10,2.91906238,-99,-99,-99,-99,-99,-99,-99,-99,0,14983,14983,-99,-99,113713,113713,242.851562,4.44507694,14.9308472,8.51043034,25.1588974,-99.0000000,2.73750281,1.56034875,4.61276913,-99.0000000,46.7629318,53.3184814,8.57377052,9.77570057,175,22.7977142,10.2085705,16.7217083,13.7092495,434.000000,382.100067,670.362976,443.600830,226.761826,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN25,W1F123C434               ,MZ990002,WEATHERS,2022,US02126381,        +048.96,        -101.54,        0,2022001,2022135,2022151,2022214,2022297,2022297,2022,-99,9249,4337,4337,4945,5673,0.433280468,1001,143.001251,0.468947083,1.67825210,-99.0000000,-99,-99,-99,-99,-99,0,0,512,874,221,653,447,13477,490,2,122,0,123,19,7,65,87,63,7.78738832,-99,-99,-99,-99,-99,-99,-99,-99,0,20488,20488,-99,-99,155273,155273,516.843750,5.11773968,35.9314308,13.1928024,41.8927536,-99.0000000,16.8492584,6.18647623,19.6446896,-99.0000000,75.8094406,75.1931076,35.5491791,35.2601624,162,23.5666714,10.7592564,18.6456757,14.0332766,434.000000,257.400055,701.045288,480.273010,220.772125,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN20,W1F123C434               ,MZ990002,WEATHERS,2022,US02126376,        +048.96,        -101.96,        0,2022001,2022135,2022150,2022213,2022294,2022294,2022,-99,10137,5055,5055,5115,6413,0.448755324,1126,160.916290,0.498662531,1.66641700,-99.0000000,-99,-99,-99,-99,-99,0,0,480,885,225,660,405,13110,503,2,122,0,127,18,7,69,97,72,7.58155203,-99,-99,-99,-99,-99,-99,-99,-99,0,22816,22816,-99,-99,172729,172729,573.640625,5.83807135,42.0265312,14.3723602,45.0477600,-99.0000000,20.9577084,7.16718054,22.4643288,-99.0000000,83.0885315,79.8173294,41.4344254,39.8031502,159,24.0415115,10.9421368,18.8874168,14.1072283,434.000000,241.200027,705.298279,480.275024,225.023422,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN35,W1F123C434               ,MZ990003,WEATHERS,2021,US02126371,        +048.96,        -102.38,        0,2021001,2021135,2021150,2021192,2021234,2021234,2021,-99,7616,2135,2135,5511,3402,0.188518301,1133,161.794540,0.280332565,1.71879876,-99.0000000,-99,-99,-99,-99,-99,0,0,233,801,195,606,193,9361,499,2,122,0,97,14,33,56,74,32,3.74885583,-99,-99,-99,-99,-99,-99,-99,-99,0,22145,22145,-99,-99,167808,167808,485.265625,4.13137197,42.1720009,13.9411983,39.0410767,-99.0000000,11.8217058,3.90801358,10.9440422,-99.0000000,62.4283829,78.5181732,17.5000000,22.0103092,99,28.4646473,14.5303040,21.9575806,15.3751688,434.000000,180.599991,546.313354,351.493866,195.083313,1,
